var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape,enc_raw_max_worst,enc_raw_p95_worst,enc_raw_mean,enc_part_max_worst,enc_part_p95_worst,enc_part_mean,dec_raw_max_worst,dec_raw_p95_worst,dec_raw_mean,dec_part_max_worst,dec_part_p95_worst,dec_part_mean,fb_raw_max_worst,fb_raw_p95_worst,fb_raw_mean,fb_part_max_worst,fb_part_p95_worst,fb_part_mean,all_max_worst,all_p95_worst,all_mean,cov_chi2,cov_minbin,cov_chi2_worst,cov_minbin_worst,coll_max,coll_p95,coll_max_worst,coll_p95_worst,coll_enc_max,coll_enc_p95,coll_dec_max,coll_dec_p95,coll_fb_max,coll_fb_p95,enc_part_nuked_n_worst,enc_part_nuked_frac_worst,enc_part_nuked_frac_mean,coll_enc_max_worst,coll_enc_p95_worst,coll_dec_max_worst,coll_dec_p95_worst,coll_fb_max_worst,coll_fb_p95_worst,stage1_obj
71,3,7100003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0071_iter0003_d000358.csv,uniform,uniform,1.018271744658251,1.4756097195651003,1.3527091071694692,2.80313388438715,0.25,0.25,0.3074621886464424,0.17459243931313842,0.04092289028164353,0.3077953121755323,0.17761151799904185,0.042245517838381645,0.3071037785599367,0.16939901349500192,0.04151955915296683,0.3109139065391916,0.1724328314328904,0.04302321873556663,0.27805815515723586,0.16716935519862847,0.04029162428460886,0.28020186006676756,0.17409582635065035,0.04167654088956318,0.7101094051429143,0.1993539751003026,0.051824184138694024,19.599999999999998,0.0,19.599999999999998,0.0,0.7101094051429143,0.1993539751003026,0.7101094051429143,0.1993539751003026,0.3077953121755323,0.17761151799904185,0.3109139065391916,0.1724328314328904,0.28020186006676756,0.17409582635065035,0.0,0.0,0.0,0.3077953121755323,0.17761151799904185,0.3109139065391916,0.1724328314328904,0.28020186006676756,0.17409582635065035,1020.1544086776718
71,4,7100004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0071_iter0004_d000359.csv,uniform,uniform,1.018271744658251,1.4756097195651003,1.3527091071694692,2.80313388438715,0.25,0.25,0.2867209144932784,0.16839605654341303,0.0401235451607147,0.27535125358691703,0.16939555437967072,0.041215736574586125,0.2749990078524055,0.16913983474459376,0.0406344699887786,0.2871950391821822,0.17206207802170898,0.04135328802486928,0.2612981023835297,0.1698709148496611,0.039418760170890764,0.2621604931022821,0.17619241387461756,0.04050879962609232,0.7131278211986237,0.19951945636533733,0.05214778024735603,14.8,0.0,14.8,0.0,0.7131278211986237,0.19951945636533733,0.7131278211986237,0.19951945636533733,0.27535125358691703,0.16939555437967072,0.2871950391821822,0.17206207802170898,0.2621604931022821,0.17619241387461756,0.0,0.0,0.0,0.27535125358691703,0.16939555437967072,0.2871950391821822,0.17206207802170898,0.2621604931022821,0.17619241387461756,1015.3560833669646
72,0,7200000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0072_iter0000_d000360.csv,uniform,uniform,0.8424108715156995,1.2665843628010605,1.469656511565597,2.3235127805312388,0.25,0.25,0.26613765786893123,0.14729675911336598,0.04093130096453012,0.25531003515169387,0.14916422993359754,0.04134687772398696,0.25024104348445797,0.1466212324498089,0.041409235328536735,0.2567177121347559,0.14976654213729254,0.04135742378973448,0.23711311389769005,0.14355622646700014,0.040228472635794925,0.23957855758316013,0.1473496601787375,0.04049221448445788,0.7333249173662271,0.1917459594946395,0.055756826970724684,15.600000000000001,0.0,15.600000000000001,0.0,0.7333249173662271,0.1917459594946395,0.7333249173662271,0.1917459594946395,0.25531003515169387,0.14916422993359754,0.2567177121347559,0.14976654213729254,0.23957855758316013,0.1473496601787375,0.0,0.0,0.0,0.25531003515169387,0.14916422993359754,0.2567177121347559,0.14976654213729254,0.23957855758316013,0.1473496601787375,1016.1584084181778
72,1,7200001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0072_iter0001_d000361.csv,uniform,uniform,0.8424108715156995,1.2665843628010605,1.469656511565597,2.3235127805312388,0.25,0.25,0.24152275756469535,0.14799975247205738,0.04116382713752485,0.23427203517021072,0.14827723872637907,0.04165278333039299,0.23944682519951943,0.14726947341882526,0.04162909908460678,0.24403503155891756,0.15057457639635471,0.04165044507473303,0.21837698102949465,0.1457575156087053,0.040442466060245146,0.22440675960935036,0.14790271313289402,0.04082718180977043,0.7341159605969313,0.19151005496076914,0.05625975032756503,12.400000000000002,0.0,12.400000000000002,0.0,0.7341159605969313,0.19151005496076914,0.7341159605969313,0.19151005496076914,0.23427203517021072,0.14827723872637907,0.24403503155891756,0.15057457639635471,0.22440675960935036,0.14790271313289402,0.0,0.0,0.0,0.23427203517021072,0.14827723872637907,0.24403503155891756,0.15057457639635471,0.22440675960935036,0.14790271313289402,1012.9585680352592
72,2,7200002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0072_iter0002_d000362.csv,uniform,uniform,0.8424108715156995,1.2665843628010605,1.469656511565597,2.3235127805312388,0.25,0.25,0.25184170304797243,0.14486471328057338,0.04095702084284727,0.24220537473923384,0.14814168004096714,0.04140353643796684,0.24915229532453756,0.1465571683951988,0.041443341056856965,0.25234117807779566,0.15007650412593446,0.04152285282599347,0.24814773077637978,0.14280861708092282,0.0402820246388925,0.2516518084569754,0.1472075023983102,0.040605194096503844,0.7354810387804783,0.19036773571330343,0.05587296330951824,15.6,0.0,15.6,0.0,0.7354810387804783,0.19036773571330343,0.7354810387804783,0.19036773571330343,0.24220537473923384,0.14814168004096714,0.25234117807779566,0.15007650412593446,0.2516518084569754,0.1472075023983102,0.0,0.0,0.0,0.24220537473923384,0.14814168004096714,0.25234117807779566,0.15007650412593446,0.2516518084569754,0.1472075023983102,1016.1581082551036
72,3,7200003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0072_iter0003_d000363.csv,uniform,uniform,0.8424108715156995,1.2665843628010605,1.469656511565597,2.3235127805312388,0.25,0.25,0.2616637169367032,0.14775336694323782,0.04099544592577173,0.24703480546098014,0.1483581541426554,0.04146766375355218,0.25408124613283073,0.14540550081746836,0.041470082186919444,0.26024986871216904,0.14960615069038716,0.041497675535408035,0.22636334441569497,0.14209978698138462,0.0402827064273406,0.2340348502295761,0.14487957581106425,0.040610693780771034,0.7337783024526109,0.1922615466526641,0.0559144183016266,15.6,0.0,15.6,0.0,0.7337783024526109,0.1922615466526641,0.7337783024526109,0.1922615466526641,0.24703480546098014,0.1483581541426554,0.26024986871216904,0.14960615069038716,0.2340348502295761,0.14487957581106425,0.0,0.0,0.0,0.24703480546098014,0.1483581541426554,0.26024986871216904,0.14960615069038716,0.2340348502295761,0.14487957581106425,1016.159150697879
72,4,7200004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0072_iter0004_d000364.csv,uniform,uniform,0.8424108715156995,1.2665843628010605,1.469656511565597,2.3235127805312388,0.25,0.25,0.24196812370480986,0.14662945853161158,0.04112346248793181,0.23328734518548228,0.14910287446580364,0.04162424678634052,0.24541433182159836,0.14724044393859984,0.04160074733711509,0.2477005565686818,0.15007245229310845,0.041773050711775,0.22766812003655024,0.14470712990882997,0.04042230948445588,0.23028120695791987,0.14868905307636313,0.04083270627184064,0.7340988644588854,0.192759684875353,0.056310804835175476,16.400000000000002,0.0,16.400000000000002,0.0,0.7340988644588854,0.192759684875353,0.7340988644588854,0.192759684875353,0.23328734518548228,0.14910287446580364,0.2477005565686818,0.15007245229310845,0.23028120695791987,0.14868905307636313,0.0,0.0,0.0,0.23328734518548228,0.14910287446580364,0.2477005565686818,0.15007245229310845,0.23028120695791987,0.14868905307636313,1016.9598091171048
73,0,7300000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0073_iter0000_d000365.csv,uniform,uniform,0.7857001779301974,1.3203901005193812,1.5084849315645368,2.7139204607016043,0.25,0.25,0.24943670406078955,0.14670235558172054,0.040366262663930126,0.2347057914934395,0.15048458526708328,0.041008391851194835,0.2502911343552222,0.1469780051036567,0.04087740565087836,0.257312503436306,0.15223127300867997,0.040893094861056224,0.22883836843984456,0.14541440412063375,0.03968182768369213,0.23291157163492124,0.14822648450753906,0.04022089355450169,0.7344005240967523,0.18813345303143966,0.054339946651892033,10.8,0.0,10.8,0.0,0.7344005240967523,0.18813345303143966,0.7344005240967523,0.18813345303143966,0.2347057914934395,0.15048458526708328,0.257312503436306,0.15223127300867997,0.23291157163492124,0.14822648450753906,0.0,0.0,0.0,0.2347057914934395,0.15048458526708328,0.257312503436306,0.15223127300867997,0.23291157163492124,0.14822648450753906,1011.3553337150797
73,1,7300001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0073_iter0001_d000366.csv,uniform,uniform,0.7857001779301974,1.3203901005193812,1.5084849315645368,2.7139204607016043,0.25,0.25,0.270676316873326,0.14504702682040493,0.04036927900165836,0.2636793099612218,0.1486976206191856,0.041007655316306194,0.2601479606048251,0.14650661831908574,0.0408464793939902,0.2624564316289857,0.14850755413633626,0.04089720498153255,0.2376243105382828,0.14254488203957189,0.039659482304223954,0.2445419237650083,0.14613379143820862,0.04021428523881445,0.7354831813901377,0.18689524175273908,0.05424400703278498,12.4,0.0,12.4,0.0,0.7354831813901377,0.18689524175273908,0.7354831813901377,0.18689524175273908,0.2636793099612218,0.1486976206191856,0.2624564316289857,0.14850755413633626,0.2445419237650083,0.14613379143820862,0.0,0.0,0.0,0.2636793099612218,0.1486976206191856,0.2624564316289857,0.14850755413633626,0.2445419237650083,0.14613379143820862,1012.9546368324478
73,2,7300002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0073_iter0002_d000367.csv,uniform,uniform,0.7857001779301974,1.3203901005193812,1.5084849315645368,2.7139204607016043,0.25,0.25,0.2695094003841176,0.14652805486206627,0.0401626914935421,0.2601533127585789,0.15076150311674916,0.04074419730001614,0.273524614538742,0.14946806798686957,0.04065828993992612,0.2766585321946859,0.1500480622140739,0.040649099634782304,0.24844434967487994,0.14514894411948534,0.03950932840174797,0.24968357393957502,0.14937952973795882,0.04008840145790755,0.75268285858485,0.1865748748147861,0.053634723186870535,17.200000000000003,0.0,17.200000000000003,0.0,0.75268285858485,0.1865748748147861,0.75268285858485,0.1865748748147861,0.2601533127585789,0.15076150311674916,0.2766585321946859,0.1500480622140739,0.24968357393957502,0.14937952973795882,0.0,0.0,0.0,0.2601533127585789,0.15076150311674916,0.2766585321946859,0.1500480622140739,0.24968357393957502,0.14937952973795882,1017.7629163041073
73,3,7300003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0073_iter0003_d000368.csv,uniform,uniform,0.7857001779301974,1.3203901005193812,1.5084849315645368,2.7139204607016043,0.25,0.25,0.2498432810315226,0.14682938192877312,0.04023166401405374,0.24115104942080634,0.15009890937463877,0.041073439676518116,0.2404668582938629,0.14779010931497774,0.04069781459150188,0.2525821133042464,0.14981904338844365,0.04088261785299181,0.22757683480371674,0.14536072971523908,0.03949994222514593,0.23543654098349273,0.14916870428146115,0.0401321234627062,0.7353849628280972,0.18573896232989134,0.05361800167217524,14.8,0.0,14.8,0.0,0.7353849628280972,0.18573896232989134,0.7353849628280972,0.18573896232989134,0.24115104942080634,0.15009890937463877,0.2525821133042464,0.14981904338844365,0.23543654098349273,0.14916870428146115,0.0,0.0,0.0,0.24115104942080634,0.15009890937463877,0.2525821133042464,0.14981904338844365,0.23543654098349273,0.14916870428146115,1015.353431443744
73,4,7300004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0073_iter0004_d000369.csv,uniform,uniform,0.7857001779301974,1.3203901005193812,1.5084849315645368,2.7139204607016043,0.25,0.25,0.23940575662893254,0.1469978635783543,0.04026655137590226,0.23094075853749763,0.15023445837231283,0.04099661943540688,0.237277941968511,0.14516444493627406,0.04075471877760015,0.2456688442189754,0.15148372207717464,0.04089235044346231,0.22569858281720315,0.1457054762579866,0.03953527740348701,0.2313786030942012,0.14744532051200177,0.0402163624287038,0.7347512959850825,0.1858208266072994,0.05375525777754555,17.999999999999996,0.0,17.999999999999996,0.0,0.7347512959850825,0.1858208266072994,0.7347512959850825,0.1858208266072994,0.23094075853749763,0.15023445837231283,0.2456688442189754,0.15148372207717464,0.2313786030942012,0.14744532051200177,0.0,0.0,0.0,0.23094075853749763,0.15023445837231283,0.2456688442189754,0.15148372207717464,0.2313786030942012,0.14744532051200177,1018.5531964745999
74,0,7400000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0074_iter0000_d000370.csv,uniform,uniform,0.5736143961056441,1.4651369076710512,1.8208605376900397,2.9331885589720437,0.25,0.25,0.28160190113587996,0.1445986748252107,0.03980182963459663,0.27596967832139807,0.1476339138052189,0.040596070963047494,0.2702261529137819,0.14534450358255444,0.04028406476487644,0.2765746873413067,0.14958727077934394,0.04079286045562031,0.26039395055701053,0.1464764586374014,0.03915715621849548,0.2636153393105419,0.1501464285194958,0.039895597966626305,0.7782523669909949,0.18510933635392607,0.05283029181662868,24.4,0.0,24.4,0.0,0.7782523669909949,0.18510933635392607,0.7782523669909949,0.18510933635392607,0.27596967832139807,0.1476339138052189,0.2765746873413067,0.14958727077934394,0.2636153393105419,0.1501464285194958,0.0,0.0,0.0,0.27596967832139807,0.1476339138052189,0.2765746873413067,0.14958727077934394,0.2636153393105419,0.1501464285194958,1024.9742355198496
74,1,7400001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0074_iter0001_d000371.csv,uniform,uniform,0.5736143961056441,1.4651369076710512,1.8208605376900397,2.9331885589720437,0.25,0.25,0.25908497419735804,0.1467729184415665,0.03988812747034065,0.2629135296087212,0.15078046250245924,0.04063338164185763,0.27691511608185204,0.14745576941896515,0.04042985893333264,0.2808483860311467,0.15283643188330692,0.04086848246673815,0.26039163128946263,0.14716125197397747,0.03921846267080361,0.2634387556124915,0.14891547504468355,0.03993128517574922,0.7766458673484458,0.1846267402071674,0.05306628044216396,11.6,0.0,11.6,0.0,0.7766458673484458,0.1846267402071674,0.7766458673484458,0.1846267402071674,0.2629135296087212,0.15078046250245924,0.2808483860311467,0.15283643188330692,0.2634387556124915,0.14891547504468355,0.0,0.0,0.0,0.2629135296087212,0.15078046250245924,0.2808483860311467,0.15283643188330692,0.2634387556124915,0.14891547504468355,1012.1729496738814
74,2,7400002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0074_iter0002_d000372.csv,uniform,uniform,0.5736143961056441,1.4651369076710512,1.8208605376900397,2.9331885589720437,0.25,0.25,0.2695094003841176,0.1461206945468196,0.04001706094033242,0.26269731435310306,0.14849476970294492,0.04081617027850835,0.2702696350902216,0.14923083400928483,0.0405256199615189,0.27644840696190465,0.15200879731306646,0.04096912597897904,0.2646691621455975,0.14754646806866037,0.03933723646391254,0.2677467695650642,0.14907436941742294,0.0400143131397738,0.778459841765697,0.185943184652359,0.05349173418524933,10.8,0.0,10.8,0.0,0.778459841765697,0.185943184652359,0.778459841765697,0.185943184652359,0.26269731435310306,0.14849476970294492,0.27644840696190465,0.15200879731306646,0.2677467695650642,0.14907436941742294,0.0,0.0,0.0,0.26269731435310306,0.14849476970294492,0.27644840696190465,0.15200879731306646,0.2677467695650642,0.14907436941742294,1011.3751731055352
74,3,7400003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0074_iter0003_d000373.csv,uniform,uniform,0.5736143961056441,1.4651369076710512,1.8208605376900397,2.9331885589720437,0.25,0.25,0.26608228226852826,0.14803628865394758,0.03989944730828072,0.2643569867374308,0.15041073732103916,0.04084565484642808,0.2745705425995148,0.1499903619374673,0.04036968830708892,0.2802396175838787,0.15210280798451856,0.040859409207980764,0.2546240992951937,0.1461899469890562,0.039177201829162435,0.257886460739099,0.14807142322776326,0.04002597167883833,0.7764968648279225,0.18728332523466393,0.052919729694059565,17.2,0.0,17.2,0.0,0.7764968648279225,0.18728332523466393,0.7764968648279225,0.18728332523466393,0.2643569867374308,0.15041073732103916,0.2802396175838787,0.15210280798451856,0.257886460739099,0.14807142322776326,0.0,0.0,0.0,0.2643569867374308,0.15041073732103916,0.2802396175838787,0.15210280798451856,0.257886460739099,0.14807142322776326,1017.7755317576487
74,4,7400004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0074_iter0004_d000374.csv,uniform,uniform,0.5736143961056441,1.4651369076710512,1.8208605376900397,2.9331885589720437,0.25,0.25,0.2720078116155767,0.14711405783828754,0.04003724781477705,0.2674068222436564,0.15320508409692352,0.040977044305393284,0.24332041452562916,0.14781513605308924,0.040515610097683015,0.25104502338403517,0.15058264271878072,0.04100503283250133,0.24123156221999215,0.1476453824186125,0.03932144301233011,0.24714391888269652,0.1478938603004336,0.040125940100707205,0.7786784984591522,0.1860105093686609,0.05345915620004743,17.2,0.0,17.2,0.0,0.7786784984591522,0.1860105093686609,0.7786784984591522,0.1860105093686609,0.2674068222436564,0.15320508409692352,0.25104502338403517,0.15058264271878072,0.24714391888269652,0.1478938603004336,0.0,0.0,0.0,0.2674068222436564,0.15320508409692352,0.25104502338403517,0.15058264271878072,0.24714391888269652,0.1478938603004336,1017.7753497585983
