trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
56,2,20.0,Medium,20_0.449_0.694.png,3.935957670211792,0.445,0.703,,,,8.540864944458008,321.7378234863281,1.0,2.034529447555542,hidden,324.7723693847656,3.0,1.5063354969024658,fixation,1.0
57,2,,Fixation,,3.2103567123413086,,,fixation,5.0,run_end,4.069058895111084,334.21466064453125,0.0,2.034529447555542,hidden,336.2491760253906,0.0,2.034529447555542,fixation,0.0
58,3,,Fixation,,3.935957670211792,,,fixation,10.0,run_start,4.069058895111084,0.0,0.0,2.034529447555542,hidden,2.034529447555542,0.0,2.034529447555542,fixation,0.0
59,3,11.0,Congruent,11_0.469_0.857.png,3.935957670211792,0.477,0.853,,,,7.301458418369293,8.005016326904297,1.0,2.034529447555542,hidden,11.039546012878418,2.5,0.7669289708137512,fixation,1.0
60,3,2.0,Incongruent,2_0.816_0.245.png,3.935957670211792,0.825,0.24,,,,7.393330991268158,19.242433547973633,1.0,2.034529447555542,hidden,22.276962280273438,2.5,0.858801543712616,fixation,1.0
61,3,20.0,Medium,20_0.449_0.796.png,3.935957670211792,0.451,0.792,,,,7.489331960678101,30.57172203063965,1.0,1.4016238451004028,hidden,32.97334671020508,2.5,1.5877081155776978,fixation,1.0
62,3,8.0,Congruent,8_0.918_0.653.png,3.935957670211792,0.924,0.65,,,,7.920618772506714,41.99700927734375,1.0,1.3860893249511719,hidden,44.38309860229492,2.5,2.034529447555542,fixation,1.0
63,3,9.0,Medium,9_0.163_0.510.png,3.935957670211792,0.153,0.508,,,,7.615781784057617,53.85358810424805,1.0,2.034529447555542,hidden,56.88811492919922,2.5,1.0812523365020752,fixation,1.0
64,3,18.0,Incongruent,18_0.449_0.204.png,3.935957670211792,0.456,0.199,,,,8.569058895111084,65.40532684326172,1.0,2.034529447555542,hidden,68.43985748291016,2.5,2.034529447555542,fixation,1.0
65,3,3.0,Incongruent,3_0.102_0.265.png,3.935957670211792,0.095,0.256,,,,8.569058895111084,77.91034698486328,1.0,2.034529447555542,hidden,80.94486999511719,2.5,2.034529447555542,fixation,1.0
66,3,18.0,Incongruent,18_0.653_0.000.png,3.935957670211792,0.655,0.0,,,,8.10728657245636,90.41535949707031,1.0,1.5727571249008179,hidden,92.98811340332031,2.5,2.034529447555542,fixation,1.0
67,3,22.0,Congruent,13b_0.612_0.388.png,3.935957670211792,0.619,0.396,,,,7.311776638031006,102.45860290527344,1.0,1.409436821937561,hidden,104.8680419921875,2.5,1.4023398160934448,fixation,1.0
68,3,9.0,Medium,9_0.163_0.469.png,3.446423292160034,0.165,0.472,,,,7.6323933601379395,113.70633697509766,1.0,1.9729928970336914,hidden,116.67932891845703,2.5,1.159400463104248,fixation,1.0
69,3,8.0,Congruent,8_0.510_0.980.png,3.935957670211792,0.507,0.979,,,,8.569058895111084,124.78515625,1.0,2.034529447555542,hidden,127.81968688964844,2.5,2.034529447555542,fixation,1.0
70,3,20.0,Medium,20_0.898_0.755.png,3.935957670211792,0.904,0.764,,,,7.305870354175568,137.29017639160156,1.0,0.7713409066200256,hidden,139.06150817871094,2.5,2.034529447555542,fixation,1.0
71,3,2.0,Incongruent,2_0.653_0.531.png,3.935957670211792,0.645,0.537,,,,6.905531942844391,148.53199768066406,1.0,0.84479159116745,hidden,150.3767852783203,2.5,1.560740351676941,fixation,1.0
