var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape,enc_raw_max_worst,enc_raw_p95_worst,enc_raw_mean,enc_part_max_worst,enc_part_p95_worst,enc_part_mean,dec_raw_max_worst,dec_raw_p95_worst,dec_raw_mean,dec_part_max_worst,dec_part_p95_worst,dec_part_mean,fb_raw_max_worst,fb_raw_p95_worst,fb_raw_mean,fb_part_max_worst,fb_part_p95_worst,fb_part_mean,all_max_worst,all_p95_worst,all_mean,cov_chi2,cov_minbin,cov_chi2_worst,cov_minbin_worst,coll_max,coll_p95,coll_max_worst,coll_p95_worst,coll_enc_max,coll_enc_p95,coll_dec_max,coll_dec_p95,coll_fb_max,coll_fb_p95,enc_part_nuked_n_worst,enc_part_nuked_frac_worst,enc_part_nuked_frac_mean,coll_enc_max_worst,coll_enc_p95_worst,coll_dec_max_worst,coll_dec_p95_worst,coll_fb_max_worst,coll_fb_p95_worst,stage1_obj
730,0,33000000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0730_iter0000_d000730.csv,uniform,uniform,0.5833941213005588,1.3211469858038636,1.1333108561837277,1.7542400682608819,0.25,0.25,0.48097732323830084,0.17209754061425545,0.044934179497263006,0.4778263294701302,0.17178350202672069,0.04646552442745572,0.32651915403914195,0.1776129241604941,0.04508645277493403,0.29985502756926136,0.17524984247919517,0.04622248502819988,0.5051329019540395,0.17046944018014906,0.04437948396633379,0.5319638130398585,0.16973618803156415,0.04537871805468912,0.9803234366092569,0.22068343691874187,0.06247074155973131,23.551724137931036,0.0,23.551724137931036,0.0,0.9803234366092569,0.22068343691874187,0.9803234366092569,0.22068343691874187,0.4778263294701302,0.17178350202672069,0.29985502756926136,0.17524984247919517,0.5319638130398585,0.16973618803156415,0.0,0.0,0.0,0.4778263294701302,0.17178350202672069,0.29985502756926136,0.17524984247919517,0.5319638130398585,0.16973618803156415,1024.2625692931545
731,0,33100000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0731_iter0000_d000731.csv,uniform,uniform,0.6998718167864076,1.6225380997651828,1.3810781616142835,1.7864522250572328,0.25,0.25,0.37978142186498326,0.16191888877577357,0.04272043639864932,0.3666990259751964,0.16459146905422942,0.04382813444163498,0.28665768639932565,0.16276779699126617,0.04311997634815537,0.2638441319540012,0.16443022119140532,0.043967305929185456,0.3752216365858635,0.1634537440943497,0.04235339770537903,0.3864427604947995,0.1639196192998068,0.04326841793504578,0.9726141728532145,0.20638353961560135,0.05757723999934007,13.620689655172413,0.0,13.620689655172413,0.0,0.9726141728532145,0.20638353961560135,0.9726141728532145,0.20638353961560135,0.3666990259751964,0.16459146905422942,0.2638441319540012,0.16443022119140532,0.3864427604947995,0.1639196192998068,0.0,0.0,0.0,0.3666990259751964,0.16459146905422942,0.2638441319540012,0.16443022119140532,0.3864427604947995,0.1639196192998068,1014.3133802812147
732,0,33200000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0732_iter0000_d000732.csv,uniform,uniform,0.5526593883509383,2.4846095550998752,1.3922311736721966,1.8415414778882342,0.25,0.25,0.29864555498775625,0.19201741970790048,0.040474905949791404,0.2890246423254915,0.19262182236247088,0.042282125730837145,0.2918963097579618,0.1910015927858154,0.04128739430748428,0.2876961304704767,0.19175792323152419,0.043027768144251036,0.40495866778563916,0.19197302701568342,0.04015308497420775,0.4246385060729776,0.190981555085196,0.04169755650762293,0.9789035480703013,0.20140027353685452,0.052505317460786974,10.310344827586208,0.0,10.310344827586208,0.0,0.9789035480703013,0.20140027353685452,0.9789035480703013,0.20140027353685452,0.2890246423254915,0.19262182236247088,0.2876961304704767,0.19175792323152419,0.4246385060729776,0.190981555085196,0.0,0.0,0.0,0.2890246423254915,0.19262182236247088,0.2876961304704767,0.19175792323152419,0.4246385060729776,0.190981555085196,1011.0011968751581
733,0,33300000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0733_iter0000_d000733.csv,uniform,uniform,1.5016156636929812,2.231709025715461,1.6221624307469056,2.7392418484441032,0.25,0.25,0.2865106214552679,0.1943214483424206,0.03798313366463653,0.28249592646338995,0.201678806230999,0.0399303467528878,0.2777113530957468,0.20022397752319493,0.03924157677207234,0.2749831183414939,0.2091300936734061,0.041060460920289164,0.2928796361515656,0.19353450564298302,0.03743850508821929,0.28751868363231115,0.19852904093842805,0.03930888651447072,0.8573299294020139,0.1939239445685682,0.04596434039133599,26.862068965517246,0.0,26.862068965517246,0.0,0.8573299294020139,0.1939239445685682,0.8573299294020139,0.1939239445685682,0.28249592646338995,0.201678806230999,0.2749831183414939,0.2091300936734061,0.28751868363231115,0.19852904093842805,0.0,0.0,0.0,0.28249592646338995,0.201678806230999,0.2749831183414939,0.2091300936734061,0.28751868363231115,0.19852904093842805,1027.4846578747868
734,0,33400000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0734_iter0000_d000734.csv,uniform,uniform,1.9991726424883114,2.439136095223161,1.6005213230646418,2.5144366153165096,0.25,0.25,0.2788636757740117,0.2055248938194842,0.036744189623211784,0.2753153038700872,0.21296067430867366,0.039035961672321776,0.30895310299124756,0.21465223626888386,0.03793177524573104,0.31065385259470096,0.22521995348489354,0.04002779199040228,0.3005486510963901,0.2034334589556716,0.03608238117595636,0.3032495409371403,0.21190369416643878,0.03818033154762675,0.7744516684713681,0.189411902377321,0.04371986259085531,18.58620689655173,0.0,18.58620689655173,0.0,0.7744516684713681,0.189411902377321,0.7744516684713681,0.189411902377321,0.2753153038700872,0.21296067430867366,0.31065385259470096,0.22521995348489354,0.3032495409371403,0.21190369416643878,0.0,0.0,0.0,0.2753153038700872,0.21296067430867366,0.31065385259470096,0.22521995348489354,0.3032495409371403,0.21190369416643878,1019.1628446331647
735,0,33500000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0735_iter0000_d000735.csv,uniform,uniform,0.8751617595594245,1.4882516583958112,1.621889625784598,2.6840889600472453,0.25,0.25,0.29906625002749276,0.19201833849934366,0.041101030968677524,0.2987588711899005,0.19827461737212457,0.042580834420969264,0.29362176319130495,0.19650938654639827,0.04191088715419038,0.2945383315725171,0.20039881505197754,0.042897861773867355,0.29761108888610666,0.19056327154439878,0.040746308797841885,0.3044378617246199,0.1938402903113427,0.041978834866491635,0.9463685404387099,0.20057916756988106,0.05311454722714952,20.241379310344833,0.0,20.241379310344833,0.0,0.9463685404387099,0.20057916756988106,0.9463685404387099,0.20057916756988106,0.2987588711899005,0.19827461737212457,0.2945383315725171,0.20039881505197754,0.3044378617246199,0.1938402903113427,0.0,0.0,0.0,0.2987588711899005,0.19827461737212457,0.2945383315725171,0.20039881505197754,0.3044378617246199,0.1938402903113427,1020.9151427481341
736,0,33600000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0736_iter0000_d000736.csv,uniform,uniform,0.5236320078711202,1.1417938465705428,2.2929729941929335,2.7949505685780056,0.25,0.25,0.30078334333876505,0.1680844630307131,0.04201858139495128,0.27054767766461196,0.17413045156473883,0.04310877681754649,0.27434743652881466,0.16757008198917128,0.042488514865967456,0.2742886336110327,0.17196297516908055,0.04363486967696174,0.27458528209455146,0.17243868061742684,0.04166284046615056,0.28773802459052705,0.1764496489774108,0.04283004444160268,0.9804705709645618,0.20191297500815392,0.055539964520876034,15.275862068965518,0.0,15.275862068965518,0.0,0.9804705709645618,0.20191297500815392,0.9804705709645618,0.20191297500815392,0.27054767766461196,0.17413045156473883,0.2742886336110327,0.17196297516908055,0.28773802459052705,0.1764496489774108,0.0,0.0,0.0,0.27054767766461196,0.17413045156473883,0.2742886336110327,0.17196297516908055,0.28773802459052705,0.1764496489774108,1015.9680103294559
737,0,33700000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0737_iter0000_d000737.csv,uniform,uniform,1.394649462761386,1.8337919636223092,1.88123761605363,2.3011747141623786,0.25,0.25,0.2905726922359778,0.19488436248051322,0.03985493503981374,0.284529049591335,0.20570955374716476,0.04147627812484404,0.2797089186594858,0.20113294582337618,0.041146198758249396,0.28015819092470695,0.20813026054388498,0.04262834782754754,0.2974939089847942,0.1953940273453806,0.0394404923216794,0.2968418648647477,0.20099747693053216,0.04094104398323001,0.875705201213931,0.2019674632106238,0.04882772280028415,16.10344827586207,0.0,16.10344827586207,0.0,0.875705201213931,0.2019674632106238,0.875705201213931,0.2019674632106238,0.284529049591335,0.20570955374716476,0.28015819092470695,0.20813026054388498,0.2968418648647477,0.20099747693053216,0.0,0.0,0.0,0.284529049591335,0.20570955374716476,0.28015819092470695,0.20813026054388498,0.2968418648647477,0.20099747693053216,1016.7432683396797
738,0,33800000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0738_iter0000_d000738.csv,uniform,uniform,0.8316134979382914,1.7997197515217453,1.8380996824039937,2.3335721841587356,0.25,0.25,0.2918187967393194,0.19340876385255557,0.040470555551710995,0.28628662694299584,0.19884638442921648,0.04172048664603081,0.277107635500861,0.20022791139420798,0.04133984717871909,0.28105696558461835,0.20241120914504118,0.04243520705512406,0.2984969413550673,0.1919591149838725,0.040199558338582575,0.28598910726698407,0.1973102288104423,0.04142716586695874,0.9630100206012856,0.1996391125170281,0.05203831811687768,20.241379310344833,0.0,20.241379310344833,0.0,0.9630100206012856,0.1996391125170281,0.9630100206012856,0.1996391125170281,0.28628662694299584,0.19884638442921648,0.28105696558461835,0.20241120914504118,0.28598910726698407,0.1973102288104423,0.0,0.0,0.0,0.28628662694299584,0.19884638442921648,0.28105696558461835,0.20241120914504118,0.28598910726698407,0.1973102288104423,1020.9225234331626
739,0,33900000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0739_iter0000_d000739.csv,uniform,uniform,1.2344587166285517,2.309999408194934,2.129259864851675,2.703000466439637,0.25,0.25,0.28463951780527225,0.19539597522397678,0.037853349977918255,0.2826630774548135,0.20214008297902317,0.03990365973401298,0.2769151768359882,0.20035172286292352,0.03899882328214886,0.27929626526651263,0.2059889339441931,0.04097958847411404,0.29076701197760824,0.19509784593139545,0.0373245186385221,0.2870375493034059,0.20328914616984167,0.039210819584866836,0.9105582564682014,0.1952103691088826,0.0457395054731394,17.758620689655174,0.0,17.758620689655174,0.0,0.9105582564682014,0.1952103691088826,0.9105582564682014,0.1952103691088826,0.2826630774548135,0.20214008297902317,0.27929626526651263,0.2059889339441931,0.2870375493034059,0.20328914616984167,0.0,0.0,0.0,0.2826630774548135,0.20214008297902317,0.27929626526651263,0.2059889339441931,0.2870375493034059,0.20328914616984167,1018.4091101869981
740,0,34000000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0740_iter0000_d000740.csv,uniform,uniform,1.293831490069099,2.337962380802355,1.4210817001223215,1.9863901881068877,0.25,0.25,0.2917927637321558,0.19438629956323966,0.039687376664170396,0.27788480728165527,0.19974017960738044,0.0415472732951018,0.2730592850629153,0.20081686132558352,0.04087519249339715,0.27446759185584346,0.20711350491194153,0.04253827693378928,0.29191821315859723,0.19504657933414607,0.03927353958093037,0.2924008260009591,0.19855403909478142,0.04100285264904742,0.8775256278892086,0.2028482519997796,0.049026174424966595,16.103448275862068,0.0,16.103448275862068,0.0,0.8775256278892086,0.2028482519997796,0.8775256278892086,0.2028482519997796,0.27788480728165527,0.19974017960738044,0.27446759185584346,0.20711350491194153,0.2924008260009591,0.19855403909478142,0.0,0.0,0.0,0.27788480728165527,0.19974017960738044,0.27446759185584346,0.20711350491194153,0.2924008260009591,0.19855403909478142,1016.7450593418065
741,0,34100000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0741_iter0000_d000741.csv,uniform,uniform,2.0504115557614924,2.4937026319779645,2.3987005559398247,2.8947550668989996,0.25,0.25,0.27982671835522394,0.20293890202362486,0.034979984063169385,0.280289456881422,0.21181363531028866,0.037786677957012724,0.3064466925158098,0.20848942394818684,0.03615964288512765,0.31051219624627896,0.22043406646345623,0.03883869942013919,0.3014050140307989,0.20016856078297382,0.03439424596654755,0.3010573138850123,0.21311041343946485,0.03707439164636425,0.7560262188476158,0.17805470859344877,0.04121587207691852,15.275862068965521,0.0,15.275862068965521,0.0,0.7560262188476158,0.17805470859344877,0.7560262188476158,0.17805470859344877,0.280289456881422,0.21181363531028866,0.31051219624627896,0.22043406646345623,0.3010573138850123,0.21311041343946485,0.0,0.0,0.0,0.280289456881422,0.21181363531028866,0.31051219624627896,0.22043406646345623,0.3010573138850123,0.21311041343946485,1015.8319298869827
742,0,34200000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0742_iter0000_d000742.csv,uniform,uniform,0.5565633411015369,2.1032804559941107,2.264252573572621,2.98829275201491,0.25,0.25,0.293319377921844,0.19239348995384975,0.03978278799249746,0.29318204187426583,0.20226474458996813,0.041442125950736534,0.2918926848030768,0.19890148249921463,0.04093677843059456,0.3025909575757581,0.2026190782494353,0.043137377099834964,0.3007019303703182,0.19313080532732765,0.03942594250219912,0.3048137551934242,0.2013026210402409,0.04119780929561116,0.9807755958610305,0.20438975389395508,0.049658035056167865,16.10344827586207,0.0,16.10344827586207,0.0,0.9807755958610305,0.20438975389395508,0.9807755958610305,0.20438975389395508,0.29318204187426583,0.20226474458996813,0.3025909575757581,0.2026190782494353,0.3048137551934242,0.2013026210402409,0.0,0.0,0.0,0.29318204187426583,0.20226474458996813,0.3025909575757581,0.2026190782494353,0.3048137551934242,0.2013026210402409,1016.7982258276866
743,0,34300000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0743_iter0000_d000743.csv,uniform,uniform,0.5572488949794525,2.2112149789907534,1.5388769947293532,2.6462106750785823,0.25,0.25,0.295752028312628,0.19327818807383665,0.04026741617426396,0.2927390927414002,0.1983498006252244,0.04195493182197199,0.2904397221465996,0.19311527503753773,0.041202806894088104,0.2988098994394376,0.19692850362052328,0.0428521637643553,0.33689880574039,0.192336622108651,0.039974586068001715,0.3390412887577459,0.19629301320612835,0.04153350548174711,0.9725892802225855,0.19933710085772893,0.051494004051803405,20.241379310344826,0.0,20.241379310344826,0.0,0.9725892802225855,0.19933710085772893,0.9725892802225855,0.19933710085772893,0.2927390927414002,0.1983498006252244,0.2988098994394376,0.19692850362052328,0.3390412887577459,0.19629301320612835,0.0,0.0,0.0,0.2927390927414002,0.1983498006252244,0.2988098994394376,0.19692850362052328,0.3390412887577459,0.19629301320612835,1020.9270110513139
744,0,34400000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0744_iter0000_d000744.csv,uniform,uniform,1.9408964736898722,2.3809298014279308,2.5894851513305106,2.9898831245930553,0.25,0.25,0.28091949357092827,0.20215576798617513,0.03520309796990274,0.2801281144237492,0.21355301812516916,0.03795306469685146,0.312013250263904,0.20875079276889139,0.03637066317848045,0.3138587912729617,0.21891968116491362,0.03897621280717145,0.3030856453576261,0.20126616948200243,0.03458091335331347,0.3036656410226071,0.21394139957763614,0.03727907701990621,0.776316561204627,0.17598632801102207,0.04148059808014383,16.10344827586207,0.0,16.10344827586207,0.0,0.776316561204627,0.17598632801102207,0.776316561204627,0.17598632801102207,0.2801281144237492,0.21355301812516916,0.3138587912729617,0.21891968116491362,0.3036656410226071,0.21394139957763614,0.0,0.0,0.0,0.2801281144237492,0.21355301812516916,0.3138587912729617,0.21891968116491362,0.3036656410226071,0.21394139957763614,1016.6675928844754
745,0,34500000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0745_iter0000_d000745.csv,uniform,uniform,0.6835449371670128,1.764403357166252,2.150321306469068,2.966945887510646,0.25,0.25,0.28977796490136837,0.1939448157844636,0.03991273299159452,0.2881817510843459,0.20289924637603438,0.04150008758593962,0.28570907324763295,0.20052743532508574,0.04110578799402379,0.28734719476846476,0.20224235443349403,0.04284721613648233,0.3062375969282246,0.19364808087849825,0.039613404784941394,0.3048305426080169,0.199696785252382,0.04114915882731272,0.971009735187132,0.20268557436961085,0.050295505437187624,18.586206896551726,0.0,18.586206896551726,0.0,0.971009735187132,0.20268557436961085,0.971009735187132,0.20268557436961085,0.2881817510843459,0.20289924637603438,0.28734719476846476,0.20224235443349403,0.3048305426080169,0.199696785252382,0.0,0.0,0.0,0.2881817510843459,0.20289924637603438,0.28734719476846476,0.20224235443349403,0.3048305426080169,0.199696785252382,1019.274397338515
746,0,34600000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0746_iter0000_d000746.csv,uniform,uniform,1.8556343160801245,2.492794472551364,1.7061738230794994,2.469349156545857,0.25,0.25,0.2858696278942715,0.20422367254647045,0.036751989806236576,0.2779821527336434,0.21418912185354502,0.038994109041086605,0.30421158100224094,0.21245692171011313,0.03798464077694304,0.3056413004434582,0.22595125992700216,0.04011351644133363,0.3020490081493945,0.20218646829558784,0.03616688229336899,0.30585681810777,0.21312609926757445,0.03826001072558095,0.7896133209539954,0.19021062130002603,0.04379622728413407,17.758620689655174,0.0,17.758620689655174,0.0,0.7896133209539954,0.19021062130002603,0.7896133209539954,0.19021062130002603,0.2779821527336434,0.21418912185354502,0.3056413004434582,0.22595125992700216,0.30585681810777,0.21312609926757445,0.0,0.0,0.0,0.2779821527336434,0.21418912185354502,0.3056413004434582,0.22595125992700216,0.30585681810777,0.21312609926757445,1018.3436379714321
747,0,34700000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0747_iter0000_d000747.csv,uniform,uniform,1.44312014767113,2.2976474895094947,2.4446098482791694,2.9366044582316264,0.25,0.25,0.2841486469444159,0.20304695329617922,0.036759294942610835,0.2834653688555121,0.21304351066802157,0.03911094265048758,0.2786161093225683,0.2131461587247771,0.03797535094336865,0.2805619153455955,0.22542547845961045,0.04019459451081432,0.3060857605571709,0.20172793147089593,0.03620516351134463,0.3079974979489153,0.21386759100372124,0.038427462868377976,0.8766324656583242,0.19110342643249634,0.04403260325097834,12.793103448275863,0.0,12.793103448275863,0.0,0.8766324656583242,0.19110342643249634,0.8766324656583242,0.19110342643249634,0.2834653688555121,0.21304351066802157,0.2805619153455955,0.22542547845961045,0.3079974979489153,0.21386759100372124,0.0,0.0,0.0,0.2834653688555121,0.21304351066802157,0.2805619153455955,0.22542547845961045,0.3079974979489153,0.21386759100372124,1013.4225231075375
748,0,34800000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0748_iter0000_d000748.csv,uniform,uniform,1.949548719331337,2.4120880618193072,2.234173496076585,2.9992930244529568,0.25,0.25,0.2770450563188728,0.2027635504265213,0.035399443579416094,0.27675380617571543,0.21346858803462537,0.038122008855973805,0.30460776671612494,0.20942075297608478,0.03658508784025021,0.30482464276663335,0.22000164441995554,0.039103161320632414,0.30156733919191925,0.20171350370809324,0.03480268552867669,0.3019773657953245,0.21412763995299006,0.03742290784744657,0.7778879868759513,0.17802759490601713,0.04189255396393808,26.862068965517246,0.0,26.862068965517246,0.0,0.7778879868759513,0.17802759490601713,0.7778879868759513,0.17802759490601713,0.27675380617571543,0.21346858803462537,0.30482464276663335,0.22000164441995554,0.3019773657953245,0.21412763995299006,0.0,0.0,0.0,0.27675380617571543,0.21346858803462537,0.30482464276663335,0.22000164441995554,0.3019773657953245,0.21412763995299006,1027.4290405538611
749,0,34900000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0749_iter0000_d000749.csv,uniform,uniform,0.626031527565093,2.0684869403378503,2.445055774212104,2.983651974860435,0.25,0.25,0.28593410725781004,0.19513959322225982,0.03947670428760762,0.28632779921307366,0.20267401299868013,0.04134937702134787,0.298801239269296,0.20261188860604315,0.040709636202117566,0.29988613061533476,0.20834584905301176,0.04286520256682781,0.30350651380391785,0.19507522003973143,0.039036945780343855,0.30354404694083525,0.20038375733742664,0.04081089674863751,0.9720142626783456,0.20310501530322836,0.048721642254511255,17.75862068965517,0.0,17.75862068965517,0.0,0.9720142626783456,0.20310501530322836,0.9720142626783456,0.20310501530322836,0.28632779921307366,0.20267401299868013,0.29988613061533476,0.20834584905301176,0.30354404694083525,0.20038375733742664,0.0,0.0,0.0,0.28632779921307366,0.20267401299868013,0.29988613061533476,0.20834584905301176,0.30354404694083525,0.20038375733742664,1018.4477328362975
750,0,35000000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0750_iter0000_d000750.csv,uniform,uniform,1.8964137448102591,2.3531628345838596,1.6500814477289838,2.5327319257736285,0.25,0.25,0.281034486665288,0.20329030522227634,0.03696168897422521,0.2767091880063611,0.21284755270216446,0.03923625659593293,0.3060594920042907,0.21449355220631192,0.03818001020121611,0.3074983230192013,0.22343434054962452,0.040283879573107986,0.3017708463133183,0.20311177423395685,0.03635607638350881,0.30260487125488134,0.21059384474724308,0.03851412657903968,0.7766903584316485,0.1912385893405182,0.044179357845167494,18.58620689655173,0.0,18.58620689655173,0.0,0.7766903584316485,0.1912385893405182,0.7766903584316485,0.1912385893405182,0.2767091880063611,0.21284755270216446,0.3074983230192013,0.22343434054962452,0.30260487125488134,0.21059384474724308,0.0,0.0,0.0,0.2767091880063611,0.21284755270216446,0.3074983230192013,0.22343434054962452,0.30260487125488134,0.21059384474724308,1019.165790665108
751,0,35100000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0751_iter0000_d000751.csv,uniform,uniform,2.0514765001311366,2.4643625254956816,2.056793761346454,2.8695105309841837,0.25,0.25,0.2814621006101974,0.2041613624260017,0.03560233468732244,0.290638292148602,0.21358646501527895,0.0381962998886299,0.3081618702581894,0.21056138480582143,0.03678447038379794,0.3113028576318484,0.22083822325259256,0.039242165735082615,0.3019649989372991,0.20280886410033458,0.03498777096671998,0.30217509108990465,0.21338114681625858,0.03750940538051813,0.7743219629962075,0.17964856356661396,0.04197995724685691,16.103448275862075,0.0,16.103448275862075,0.0,0.7743219629962075,0.17964856356661396,0.7743219629962075,0.17964856356661396,0.290638292148602,0.21358646501527895,0.3113028576318484,0.22083822325259256,0.30217509108990465,0.21338114681625858,0.0,0.0,0.0,0.290638292148602,0.21358646501527895,0.3113028576318484,0.22083822325259256,0.30217509108990465,0.21338114681625858,1016.6702578209268
752,0,35200000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0752_iter0000_d000752.csv,uniform,uniform,0.7347011710553067,2.3229805372248684,1.8083664365269727,2.9654023489663377,0.25,0.25,0.2963186010930831,0.19490981312566014,0.03932821060838197,0.29278088996029444,0.19932267921888486,0.041274839905885555,0.2868467560558995,0.20088464610999449,0.04048231261550193,0.2999515204529018,0.20506820098748152,0.04253489638646898,0.31115938815653865,0.19252259921001608,0.038955610045127056,0.3092361519700203,0.19657321673720365,0.0409368976772446,0.9619243152893626,0.19983942681799144,0.048678072436870834,16.931034482758623,0.0,16.931034482758623,0.0,0.9619243152893626,0.19983942681799144,0.9619243152893626,0.19983942681799144,0.29278088996029444,0.19932267921888486,0.2999515204529018,0.20506820098748152,0.3092361519700203,0.19657321673720365,0.0,0.0,0.0,0.29278088996029444,0.19932267921888486,0.2999515204529018,0.20506820098748152,0.3092361519700203,0.19657321673720365,1017.6118360672212
753,0,35300000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0753_iter0000_d000753.csv,uniform,uniform,1.9235058516742327,2.4907232861041644,1.2925087121007337,2.783805095620612,0.25,0.25,0.27901233849307616,0.20302611470603169,0.03682533615493367,0.290965327330523,0.21161855190413437,0.039290617958642256,0.3121400103709176,0.21421591407426444,0.03805037793350093,0.31475160272449204,0.22558967769516128,0.040197490157360884,0.3015626761870319,0.2032714209385019,0.03625641597486602,0.3044466553717146,0.21188237202603621,0.038529107651653016,0.7945219414740996,0.18997277716684832,0.04391231470691946,16.103448275862075,0.0,16.103448275862075,0.0,0.7945219414740996,0.18997277716684832,0.7945219414740996,0.18997277716684832,0.290965327330523,0.21161855190413437,0.31475160272449204,0.22558967769516128,0.3044466553717146,0.21188237202603621,0.0,0.0,0.0,0.290965327330523,0.21161855190413437,0.31475160272449204,0.22558967769516128,0.3044466553717146,0.21188237202603621,1016.690682023766
754,0,35400000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0754_iter0000_d000754.csv,uniform,uniform,1.880510956985864,2.488428167450451,2.039275266126152,2.6459203089772503,0.25,0.25,0.28140767517518367,0.20209437117347553,0.03605218481441926,0.275161538445825,0.21229593636177535,0.03849067409267433,0.3182904668807894,0.2123599876235943,0.037220415265259474,0.3232055983784962,0.22260155279973498,0.0395626202724858,0.29985451383454165,0.20212223518301,0.035396520057542985,0.30095647875397985,0.2114282517813091,0.03768831587524793,0.7763030864314655,0.18178135212734145,0.042778580127140746,13.620689655172415,0.0,13.620689655172415,0.0,0.7763030864314655,0.18178135212734145,0.7763030864314655,0.18178135212734145,0.275161538445825,0.21229593636177535,0.3232055983784962,0.22260155279973498,0.30095647875397985,0.2114282517813091,0.0,0.0,0.0,0.275161538445825,0.21229593636177535,0.3232055983784962,0.22260155279973498,0.30095647875397985,0.2114282517813091,1014.1906225505155
755,0,35500000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0755_iter0000_d000755.csv,uniform,uniform,1.439027338634713,1.9433830876279339,2.5938978809276025,2.9983049532989416,0.25,0.25,0.2823348255909488,0.19509491294455275,0.03730767250223273,0.27934907873378456,0.20458969172410113,0.03956690675522237,0.2734354764233964,0.1991504561635767,0.03856964937490314,0.2764686352206274,0.20992479343676307,0.04053888340399995,0.29836169125469403,0.19517258280399993,0.036798180815400594,0.2936567995362883,0.20462478393192057,0.038831513585342974,0.8739729527351618,0.1926138179016204,0.044907947462189374,20.24137931034483,0.0,20.24137931034483,0.0,0.8739729527351618,0.1926138179016204,0.8739729527351618,0.1926138179016204,0.27934907873378456,0.20458969172410113,0.2764686352206274,0.20992479343676307,0.2936567995362883,0.20462478393192057,0.0,0.0,0.0,0.27934907873378456,0.20458969172410113,0.2764686352206274,0.20992479343676307,0.2936567995362883,0.20462478393192057,1020.870979604614
756,0,35600000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0756_iter0000_d000756.csv,uniform,uniform,1.0432907353419782,2.414274161046845,2.139825399636889,2.6931208535247926,0.25,0.25,0.28918496229598545,0.1952726966592212,0.03813429261128668,0.282112727762113,0.20206165722564745,0.04010355889630564,0.2776874166553899,0.19943352558510688,0.03936328284386985,0.27923339779200534,0.2073741517829342,0.04152606840031365,0.29595598820897123,0.1947109376879036,0.03765000353914642,0.29761464658293146,0.20052187890061376,0.03955577622776679,0.9311504257079991,0.19536313407346706,0.04620297986000885,15.275862068965518,0.0,15.275862068965518,0.0,0.9311504257079991,0.19536313407346706,0.9311504257079991,0.19536313407346706,0.282112727762113,0.20206165722564745,0.27923339779200534,0.2073741517829342,0.29761464658293146,0.20052187890061376,0.0,0.0,0.0,0.282112727762113,0.20206165722564745,0.27923339779200534,0.2073741517829342,0.29761464658293146,0.20052187890061376,1015.9368004158929
757,0,35700000,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0757_iter0000_d000757.csv,uniform,uniform,1.9870152087332966,2.423660907604176,1.5119376375204583,1.9442799603536598,0.25,0.25,0.28334885570071955,0.19489654783189592,0.03741962277735435,0.2728560353024993,0.20179012241481922,0.039389354768551904,0.27002930644210804,0.19928801001615704,0.038613778269204875,0.27017119052683297,0.2109611859143271,0.04059866722538387,0.2891205137780707,0.19458175263493502,0.036767286852132236,0.29078323502767434,0.19963801785883611,0.03863657276464773,0.7787819627284773,0.19251360925343047,0.04489130103283981,17.75862068965517,0.0,17.75862068965517,0.0,0.7787819627284773,0.19251360925343047,0.7787819627284773,0.19251360925343047,0.2728560353024993,0.20179012241481922,0.27017119052683297,0.2109611859143271,0.29078323502767434,0.19963801785883611,0.0,0.0,0.0,0.2728560353024993,0.20179012241481922,0.27017119052683297,0.2109611859143271,0.29078323502767434,0.19963801785883611,1018.3405252802728
